127.0.0.1 - - [29/Jan/2020:09:37:28 +0900] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:37:31 +0900] "GET /cris/resources/js/accordianMenu.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:37:31 +0900] "GET /cris/resources/css/ncmik/mediaSub.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:37:31 +0900] "GET /cris/resources/utils/datepicker/css/datepicker.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:37:31 +0900] "GET /cris/resources/utils/datepicker/js/datepicker.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:37:31 +0900] "GET /cris/resources/templete/upload/20200121133916775.PNG HTTP/1.1" 404 1499
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:37:31 +0900] "GET /cris/resources/utils/datepicker/js/lang/ko.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:37:31 +0900] "GET /cris/index/auth/readMenuAuth.do?menu_url=%2FindexPop.do&_=1580258251726 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:37:38 +0900] "GET /cris/index/index.do HTTP/1.1" 200 18901
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:37:38 +0900] "GET /cris/resources/js/visual.js HTTP/1.1" 200 10672
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:37:38 +0900] "GET /cris/resources/css/ncmik/jquery-ui.css HTTP/1.1" 200 35619
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:37:38 +0900] "GET /cris/resources/js/jquery.popupoverlay.js HTTP/1.1" 200 30463
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:37:38 +0900] "GET /cris/resources/bootstrap/css/bootstrap.css HTTP/1.1" 200 141702
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:37:38 +0900] "GET /cris/resources/css/ncmik/mediaMain.css HTTP/1.1" 200 12099
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:37:38 +0900] "GET /cris/resources/css/ncmik/index.css HTTP/1.1" 200 65174
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:37:38 +0900] "GET /cris/resources/js/jquery-1.11.3.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:37:38 +0900] "GET /cris/resources/bootstrap/css/carousel.css HTTP/1.1" 200 8784
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:37:38 +0900] "GET /cris/resources/images/main/foot01.PNG HTTP/1.1" 200 27944
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:37:38 +0900] "GET /cris/resources/images/main/foot02.PNG HTTP/1.1" 200 23249
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:37:38 +0900] "GET /cris/resources/css/ncmik/fonts/woff/NotoSansKR-Medium-Hestia.woff HTTP/1.1" 200 242224
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:37:38 +0900] "GET /cris/index/auth/readMenuAuth.do?menu_url=%2Findex%2Findex.do&_=1580258258260 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:37:38 +0900] "GET /cris/mng/pop/mainPopList.do?_=1580258258261 HTTP/1.1" 200 1320
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:37:38 +0900] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:37:38 +0900] "GET /cris/echo-ws/info?t=1580258258361 HTTP/1.1" 200 78
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:37:38 +0900] "GET /cris/echo-ws/984/45qqitaf/websocket HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:37:40 +0900] "GET /cris/board1/board.do HTTP/1.1" 200 27014
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:37:44 +0900] "GET /cris/index/auth/readMenuAuth.do?menu_url=%2Fboard1%2Fboard.do&_=1580258259989 HTTP/1.1" 200 802
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:41:02 +0900] "GET /cris/board1/board.do HTTP/1.1" 200 26734
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:41:02 +0900] "GET /cris/index/auth/readMenuAuth.do?menu_url=%2Fboard1%2Fboard.do&_=1580258459388 HTTP/1.1" 200 802
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:41:25 +0900] "GET /cris/board1/board.do HTTP/1.1" 200 26734
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:41:25 +0900] "GET /cris/index/auth/readMenuAuth.do?menu_url=%2Fboard1%2Fboard.do&_=1580258485822 HTTP/1.1" 200 802
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:41:40 +0900] "GET /cris/board1/board.do HTTP/1.1" 200 26747
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:41:44 +0900] "GET /cris/index/auth/readMenuAuth.do?menu_url=%2Fboard1%2Fboard.do&_=1580258500799 HTTP/1.1" 200 802
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:41:56 +0900] "GET /cris/board1/board.do HTTP/1.1" 200 26747
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:41:59 +0900] "GET /cris/index/auth/readMenuAuth.do?menu_url=%2Fboard1%2Fboard.do&_=1580258516186 HTTP/1.1" 200 802
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:42:24 +0900] "GET /cris/board1/board.do HTTP/1.1" 200 26752
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:42:28 +0900] "GET /cris/index/auth/readMenuAuth.do?menu_url=%2Fboard1%2Fboard.do&_=1580258544326 HTTP/1.1" 200 802
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:44:45 +0900] "GET /cris/board1/board.do HTTP/1.1" 200 26752
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:44:49 +0900] "GET /cris/index/auth/readMenuAuth.do?menu_url=%2Fboard1%2Fboard.do&_=1580258685730 HTTP/1.1" 200 802
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:44:53 +0900] "GET /cris/board1/board.do HTTP/1.1" 200 26756
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:44:54 +0900] "GET /cris/index/auth/readMenuAuth.do?menu_url=%2Fboard1%2Fboard.do&_=1580258693200 HTTP/1.1" 200 802
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:44:57 +0900] "GET /cris/board1/board.do HTTP/1.1" 200 26756
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:45:02 +0900] "GET /cris/index/auth/readMenuAuth.do?menu_url=%2Fboard1%2Fboard.do&_=1580258697522 HTTP/1.1" 200 802
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:48:09 +0900] "GET /cris/board1/board.do HTTP/1.1" 200 26770
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:48:12 +0900] "GET /cris/index/auth/readMenuAuth.do?menu_url=%2Fboard1%2Fboard.do&_=1580258889198 HTTP/1.1" 200 802
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:48:14 +0900] "GET /cris/board1/board.do HTTP/1.1" 200 26770
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:48:14 +0900] "GET /cris/board1/board.do HTTP/1.1" 200 26770
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:48:14 +0900] "GET /cris/board1/board.do HTTP/1.1" 200 26770
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:48:17 +0900] "GET /cris/index/auth/readMenuAuth.do?menu_url=%2Fboard1%2Fboard.do&_=1580258895079 HTTP/1.1" 200 802
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:48:26 +0900] "GET /cris/board1/board.do HTTP/1.1" 200 26746
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:48:26 +0900] "GET /cris/index/auth/readMenuAuth.do?menu_url=%2Fboard1%2Fboard.do&_=1580258906628 HTTP/1.1" 200 802
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:48:27 +0900] "GET /cris/board1/board.do HTTP/1.1" 200 26746
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:48:27 +0900] "GET /cris/index/auth/readMenuAuth.do?menu_url=%2Fboard1%2Fboard.do&_=1580258907781 HTTP/1.1" 200 802
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:48:33 +0900] "GET /cris/board1/board.do HTTP/1.1" 200 26746
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:48:33 +0900] "GET /cris/index/auth/readMenuAuth.do?menu_url=%2Fboard1%2Fboard.do&_=1580258913322 HTTP/1.1" 200 802
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:48:34 +0900] "GET /cris/board1/board.do HTTP/1.1" 200 26746
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:48:34 +0900] "GET /cris/index/auth/readMenuAuth.do?menu_url=%2Fboard1%2Fboard.do&_=1580258914714 HTTP/1.1" 200 802
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:48:49 +0900] "GET /cris/board1/board.do HTTP/1.1" 200 26757
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:48:51 +0900] "GET /cris/index/auth/readMenuAuth.do?menu_url=%2Fboard1%2Fboard.do&_=1580258929615 HTTP/1.1" 200 802
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:49:01 +0900] "GET /cris/board1/board.do HTTP/1.1" 200 26763
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:49:03 +0900] "GET /cris/index/auth/readMenuAuth.do?menu_url=%2Fboard1%2Fboard.do&_=1580258941176 HTTP/1.1" 200 802
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:49:49 +0900] "GET /cris/board1/board.do HTTP/1.1" 200 26760
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:49:52 +0900] "GET /cris/index/auth/readMenuAuth.do?menu_url=%2Fboard1%2Fboard.do&_=1580258989315 HTTP/1.1" 200 802
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:49:55 +0900] "GET /cris/board1/board.do HTTP/1.1" 200 26760
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:49:55 +0900] "GET /cris/resources/css/print/screen.css HTTP/1.1" 200 977
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:49:55 +0900] "GET /cris/resources/css/print/print-preview.css HTTP/1.1" 200 1182
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:49:55 +0900] "GET /cris/resources/js/jquery-1.11.3.min.js HTTP/1.1" 200 97175
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:49:55 +0900] "GET /cris/resources/js/jquery.easing.min.js HTTP/1.1" 200 5555
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:49:55 +0900] "GET /cris/resources/js/paging/jquery.paging.js HTTP/1.1" 200 2411
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:49:55 +0900] "GET /cris/resources/js/dtree.js HTTP/1.1" 200 13449
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:49:55 +0900] "GET /cris/resources/js/html5shiv.min.js HTTP/1.1" 200 2638
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:49:55 +0900] "GET /cris/resources/js/chart/jui/jquery-ui.min.js HTTP/1.1" 200 241332
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:49:55 +0900] "GET /cris/resources/css/ncmik/subIndex.css HTTP/1.1" 200 85872
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:49:55 +0900] "GET /cris/resources/css/jquery-ui.min.css HTTP/1.1" 200 30105
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:49:55 +0900] "GET /cris/resources/css/popup.css HTTP/1.1" 200 1421
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:49:55 +0900] "GET /cris/resources/css/ncmik/wonkiIndex.css HTTP/1.1" 200 16179
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:49:55 +0900] "GET /cris/resources/css/ncmik/KoreaOpenMed.css HTTP/1.1" 200 1419
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:49:55 +0900] "GET /cris/resources/utils/datepicker/css/datepicker.css HTTP/1.1" 200 32134
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:49:55 +0900] "GET /cris/resources/css/ncmik/mediaSub.css HTTP/1.1" 200 27183
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:49:55 +0900] "GET /cris/resources/js/common.js HTTP/1.1" 200 35179
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:49:55 +0900] "GET /cris/resources/js/paging/jquery.paging.min.js HTTP/1.1" 200 3513
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:49:55 +0900] "GET /cris/resources/js/jquery.treeview.js HTTP/1.1" 200 8212
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:49:55 +0900] "GET /cris/resources/js/commonPop.js HTTP/1.1" 200 3637
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:49:55 +0900] "GET /cris/resources/js/jquery.printElement.js HTTP/1.1" 200 8620
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:49:55 +0900] "GET /cris/resources/js/accordianMenu.js HTTP/1.1" 200 7839
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:49:55 +0900] "GET /cris/resources/js/jquery.print-preview.js HTTP/1.1" 200 8276
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:49:55 +0900] "GET /cris/resources/js/commAttfile.js HTTP/1.1" 200 15103
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:49:55 +0900] "GET /cris/resources/utils/datepicker/js/datepicker.js HTTP/1.1" 200 146983
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:49:55 +0900] "GET /cris/resources/images/sub/foot01.PNG HTTP/1.1" 200 27944
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:49:55 +0900] "GET /cris/resources/images/sub/foot02.PNG HTTP/1.1" 200 23249
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:49:55 +0900] "GET /cris/resources/css/print/print.css HTTP/1.1" 200 730
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:49:55 +0900] "GET /cris/resources/css/ncmik/NotoSansKR-Hestia.css HTTP/1.1" 200 2948
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:49:55 +0900] "GET /cris/resources/utils/datepicker/js/lang/ko.js HTTP/1.1" 200 1134
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:49:55 +0900] "GET /cris/resources/images/main/logo.png HTTP/1.1" 200 6561
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:49:55 +0900] "GET /cris/resources/images/sub/sub_bg.png HTTP/1.1" 200 1567
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:49:55 +0900] "GET /cris/resources/css/ncmik/fonts/woff/NotoSansKR-Regular-Hestia.woff HTTP/1.1" 200 242532
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:49:55 +0900] "GET /cris/resources/images/sub/subdiv_icon.png HTTP/1.1" 200 12839
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:49:55 +0900] "GET /cris/resources/css/ncmik/fonts/woff/NotoSansKR-Bold-Hestia.woff HTTP/1.1" 200 244996
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:49:56 +0900] "GET /cris/index/auth/readMenuAuth.do?menu_url=%2Fboard1%2Fboard.do&_=1580258995073 HTTP/1.1" 200 802
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:49:56 +0900] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:50:44 +0900] "GET /cris/board1/board.do HTTP/1.1" 200 26759
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:50:45 +0900] "GET /cris/index/auth/readMenuAuth.do?menu_url=%2Fboard1%2Fboard.do&_=1580259044260 HTTP/1.1" 200 802
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:50:47 +0900] "GET /cris/board1/board.do HTTP/1.1" 200 26759
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:50:48 +0900] "GET /cris/index/auth/readMenuAuth.do?menu_url=%2Fboard1%2Fboard.do&_=1580259047258 HTTP/1.1" 200 802
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:51:05 +0900] "GET /cris/board1/board.do HTTP/1.1" 200 26765
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:51:05 +0900] "GET /cris/board1/board.do HTTP/1.1" 200 26765
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:51:05 +0900] "GET /cris/board1/board.do HTTP/1.1" 200 26765
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:51:05 +0900] "GET /cris/board1/board.do HTTP/1.1" 200 26765
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:51:05 +0900] "GET /cris/board1/board.do HTTP/1.1" 200 26765
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:51:05 +0900] "GET /cris/index/auth/readMenuAuth.do?menu_url=%2Fboard1%2Fboard.do&_=1580259064979 HTTP/1.1" 200 802
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:51:07 +0900] "GET /cris/index/auth/readMenuAuth.do?menu_url=%2Fboard1%2Fboard.do&_=1580259065648 HTTP/1.1" 200 802
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:51:21 +0900] "GET /cris/board1/board.do HTTP/1.1" 200 26766
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:51:23 +0900] "GET /cris/index/auth/readMenuAuth.do?menu_url=%2Fboard1%2Fboard.do&_=1580259081333 HTTP/1.1" 200 802
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:52:02 +0900] "GET /cris/board1/board.do HTTP/1.1" 200 26694
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:52:04 +0900] "GET /cris/index/auth/readMenuAuth.do?menu_url=%2Fboard1%2Fboard.do&_=1580259122129 HTTP/1.1" 200 802
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:53:35 +0900] "GET /cris/board1/board.do HTTP/1.1" 200 26697
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:53:37 +0900] "GET /cris/index/auth/readMenuAuth.do?menu_url=%2Fboard1%2Fboard.do&_=1580259215022 HTTP/1.1" 200 802
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:54:14 +0900] "GET /cris/board1/board.do HTTP/1.1" 200 26591
0:0:0:0:0:0:0:1 - - [29/Jan/2020:09:54:14 +0900] "GET /cris/index/auth/readMenuAuth.do?menu_url=%2Fboard1%2Fboard.do&_=1580259254311 HTTP/1.1" 200 802
0:0:0:0:0:0:0:1 - - [29/Jan/2020:10:00:28 +0900] "GET /cris/board1/board.do HTTP/1.1" 200 26507
0:0:0:0:0:0:0:1 - - [29/Jan/2020:10:00:31 +0900] "GET /cris/index/auth/readMenuAuth.do?menu_url=%2Fboard1%2Fboard.do&_=1580259628903 HTTP/1.1" 200 802
0:0:0:0:0:0:0:1 - - [29/Jan/2020:10:00:48 +0900] "GET /cris/board1/board.do HTTP/1.1" 200 26511
0:0:0:0:0:0:0:1 - - [29/Jan/2020:10:00:50 +0900] "GET /cris/index/auth/readMenuAuth.do?menu_url=%2Fboard1%2Fboard.do&_=1580259648781 HTTP/1.1" 200 802
0:0:0:0:0:0:0:1 - - [29/Jan/2020:10:02:55 +0900] "GET /cris/board1/board.do HTTP/1.1" 200 26532
0:0:0:0:0:0:0:1 - - [29/Jan/2020:10:02:56 +0900] "GET /cris/index/auth/readMenuAuth.do?menu_url=%2Fboard1%2Fboard.do&_=1580259775904 HTTP/1.1" 200 802
0:0:0:0:0:0:0:1 - - [29/Jan/2020:10:03:05 +0900] "GET /cris/board1/board.do HTTP/1.1" 200 26532
0:0:0:0:0:0:0:1 - - [29/Jan/2020:10:03:06 +0900] "GET /cris/index/auth/readMenuAuth.do?menu_url=%2Fboard1%2Fboard.do&_=1580259786002 HTTP/1.1" 200 802
0:0:0:0:0:0:0:1 - - [29/Jan/2020:10:03:07 +0900] "GET /cris/board1/board.do HTTP/1.1" 200 26532
0:0:0:0:0:0:0:1 - - [29/Jan/2020:10:03:07 +0900] "GET /cris/index/auth/readMenuAuth.do?menu_url=%2Fboard1%2Fboard.do&_=1580259787600 HTTP/1.1" 200 802
0:0:0:0:0:0:0:1 - - [29/Jan/2020:10:03:07 +0900] "GET /cris/board1/board.do HTTP/1.1" 200 26532
